# outline of illuminated area on igrins slitcam
# generated from scam_geometry.ipynb
# ra/dec coordinates are in arcsec relative to center of slit
# x-pixel 	 y-pixel 	 ra 	 dec 
371.0	1448.0	90.91479933	-17.3574305462
370.0	1448.0	91.0037901829	-17.4376181341
369.0	1448.0	91.0927810358	-17.517805722
368.0	1448.0	91.1817718887	-17.5979933099
367.0	1448.0	91.2707627418	-17.6781808977
366.0	1448.0	91.3597535947	-17.7583684856
365.0	1448.0	91.4487444476	-17.8385560735
364.0	1448.0	91.5377353006	-17.9187436614
363.0	1448.0	91.6267261535	-17.9989312493
362.0	1448.0	91.7157170064	-18.0791188372
361.0	1448.0	91.8047078593	-18.1593064251
361.0	1447.0	91.7278556088	-18.2409066045
360.0	1447.0	91.8168464617	-18.3210941924
359.0	1447.0	91.9058373147	-18.4012817803
358.0	1447.0	91.9948281676	-18.4814693682
357.0	1447.0	92.0838190207	-18.5616569561
357.0	1446.0	92.00696677	-18.6432571354
356.0	1446.0	92.0959576229	-18.7234447233
355.0	1446.0	92.1849484758	-18.8036323112
354.0	1446.0	92.2739393289	-18.8838198991
353.0	1446.0	92.3629301818	-18.964007487
352.0	1446.0	92.4519210347	-19.0441950749
352.0	1447.0	92.5287732852	-18.9625948956
351.0	1447.0	92.6177641381	-19.0427824835
350.0	1447.0	92.7067549912	-19.1229700714
349.0	1447.0	92.7957458441	-19.2031576593
348.0	1447.0	92.884736697	-19.2833452472
347.0	1447.0	92.9737275499	-19.3635328351
346.0	1447.0	93.0627184028	-19.443720423
345.0	1447.0	93.1517092557	-19.5239080108
344.0	1447.0	93.2407001088	-19.6040955987
343.0	1447.0	93.3296909617	-19.6842831866
342.0	1447.0	93.4186818146	-19.7644707745
341.0	1447.0	93.5076726675	-19.8446583624
340.0	1447.0	93.5966635204	-19.9248459503
339.0	1447.0	93.6856543733	-20.0050335382
338.0	1447.0	93.7746452262	-20.0852211261
337.0	1447.0	93.8636360793	-20.165408714
336.0	1447.0	93.9526269322	-20.2455963019
335.0	1447.0	94.0416177851	-20.3257838898
335.0	1446.0	93.9647655345	-20.4073840692
334.0	1446.0	94.0537563876	-20.4875716571
333.0	1446.0	94.1427472405	-20.567759245
333.0	1447.0	94.2195994909	-20.4861590656
332.0	1447.0	94.3085903438	-20.5663466535
332.0	1448.0	94.3854425945	-20.4847464742
331.0	1448.0	94.4744334474	-20.5649340621
330.0	1448.0	94.5634243003	-20.64512165
329.0	1448.0	94.6524151532	-20.7253092379
328.0	1448.0	94.7414060061	-20.8054968257
327.0	1448.0	94.830396859	-20.8856844136
326.0	1448.0	94.9193877121	-20.9658720015
325.0	1448.0	95.008378565	-21.0460595894
325.0	1449.0	95.0852308154	-20.9644594101
325.0	1450.0	95.162083066	-20.8828592307
325.0	1451.0	95.2389353165	-20.8012590514
324.0	1451.0	95.3279261694	-20.8814466393
323.0	1451.0	95.4169170223	-20.9616342272
323.0	1452.0	95.4937692729	-20.8800340478
323.0	1453.0	95.5706215233	-20.7984338685
322.0	1453.0	95.6596123762	-20.8786214564
321.0	1453.0	95.7486032293	-20.9588090443
320.0	1453.0	95.8375940822	-21.0389966322
320.0	1454.0	95.9144463326	-20.9573964528
320.0	1455.0	95.9912985831	-20.8757962735
319.0	1455.0	96.0802894362	-20.9559838614
319.0	1456.0	96.1571416866	-20.874383682
318.0	1456.0	96.2461325395	-20.9545712699
318.0	1457.0	96.3229847901	-20.8729710906
318.0	1458.0	96.3998370406	-20.7913709112
317.0	1458.0	96.4888278935	-20.8715584991
317.0	1459.0	96.5656801441	-20.7899583197
317.0	1460.0	96.6425323945	-20.7083581404
316.0	1460.0	96.7315232474	-20.7885457283
315.0	1460.0	96.8205141003	-20.8687333162
314.0	1460.0	96.9095049534	-20.9489209041
314.0	1461.0	96.9863572038	-20.8673207247
314.0	1462.0	97.0632094543	-20.7857205454
313.0	1462.0	97.1522003074	-20.8659081333
312.0	1462.0	97.2411911603	-20.9460957212
311.0	1462.0	97.3301820132	-21.0262833091
311.0	1463.0	97.4070342636	-20.9446831297
311.0	1464.0	97.4838865142	-20.8630829504
310.0	1464.0	97.5728773671	-20.9432705383
309.0	1464.0	97.66186822	-21.0234581262
308.0	1464.0	97.7508590729	-21.1036457141
308.0	1465.0	97.8277113235	-21.0220455347
307.0	1465.0	97.9167021765	-21.1022331226
306.0	1465.0	98.0056930294	-21.1824207105
305.0	1465.0	98.0946838823	-21.2626082984
304.0	1465.0	98.1836747352	-21.3427958863
304.0	1466.0	98.2605269858	-21.2611957069
303.0	1466.0	98.3495178387	-21.3413832948
302.0	1466.0	98.4385086916	-21.4215708827
301.0	1466.0	98.5274995445	-21.5017584706
300.0	1466.0	98.6164903974	-21.5819460585
299.0	1466.0	98.7054812503	-21.6621336464
299.0	1465.0	98.6286289999	-21.7437338258
298.0	1465.0	98.7176198528	-21.8239214137
297.0	1465.0	98.8066107057	-21.9041090016
296.0	1465.0	98.8956015586	-21.9842965895
295.0	1465.0	98.9845924115	-22.0644841774
295.0	1464.0	98.9077401611	-22.1460843567
295.0	1463.0	98.8308879106	-22.2276845361
295.0	1462.0	98.75403566	-22.3092847154
295.0	1461.0	98.6771834096	-22.3908848948
296.0	1461.0	98.5881925567	-22.3106973069
296.0	1460.0	98.5113403061	-22.3922974862
296.0	1459.0	98.4344880556	-22.4738976656
295.0	1459.0	98.5234789086	-22.5540852535
294.0	1459.0	98.6124697615	-22.6342728414
293.0	1459.0	98.7014606144	-22.7144604293
293.0	1458.0	98.6246083639	-22.7960606086
293.0	1457.0	98.5477561133	-22.877660788
293.0	1456.0	98.4709038629	-22.9592609673
293.0	1455.0	98.3940516125	-23.0408611467
293.0	1454.0	98.3171993618	-23.122461326
293.0	1453.0	98.2403471114	-23.2040615054
292.0	1453.0	98.3293379643	-23.2842490933
291.0	1453.0	98.4183288172	-23.3644366812
290.0	1453.0	98.5073196701	-23.4446242691
289.0	1453.0	98.596310523	-23.524811857
289.0	1452.0	98.5194582726	-23.6064120363
289.0	1451.0	98.442606022	-23.6880122157
289.0	1450.0	98.3657537716	-23.769612395
289.0	1449.0	98.2889015211	-23.8512125744
289.0	1448.0	98.2120492705	-23.9328127538
288.0	1448.0	98.3010401234	-24.0130003417
288.0	1447.0	98.224187873	-24.094600521
288.0	1446.0	98.1473356224	-24.1762007004
288.0	1445.0	98.0704833719	-24.2578008797
287.0	1445.0	98.1594742248	-24.3379884676
286.0	1445.0	98.2484650778	-24.4181760555
285.0	1445.0	98.3374559307	-24.4983636434
285.0	1444.0	98.2606036802	-24.5799638228
285.0	1443.0	98.1837514298	-24.6615640021
284.0	1443.0	98.2727422827	-24.74175159
284.0	1442.0	98.1958900321	-24.8233517694
283.0	1442.0	98.2848808852	-24.9035393573
283.0	1441.0	98.2080286346	-24.9851395366
283.0	1440.0	98.1311763841	-25.066739716
283.0	1439.0	98.0543241335	-25.1483398953
283.0	1438.0	97.9774718831	-25.2299400747
282.0	1438.0	98.066462736	-25.3101276626
281.0	1438.0	98.1554535889	-25.3903152505
281.0	1437.0	98.0786013385	-25.4719154298
281.0	1436.0	98.0017490879	-25.5535156092
281.0	1435.0	97.9248968374	-25.6351157885
280.0	1435.0	98.0138876903	-25.7153033764
280.0	1434.0	97.9370354399	-25.7969035558
280.0	1433.0	97.8601831893	-25.8785037351
279.0	1433.0	97.9491740422	-25.958691323
279.0	1432.0	97.8723217918	-26.0402915024
279.0	1431.0	97.7954695411	-26.1218916817
278.0	1431.0	97.8844603942	-26.2020792696
278.0	1430.0	97.8076081436	-26.283679449
278.0	1429.0	97.7307558932	-26.3652796283
278.0	1428.0	97.6539036426	-26.4468798077
278.0	1427.0	97.5770513921	-26.528479987
277.0	1427.0	97.666042245	-26.6086675749
276.0	1427.0	97.755033098	-26.6888551628
276.0	1426.0	97.6781808475	-26.7704553422
276.0	1425.0	97.6013285969	-26.8520555215
276.0	1424.0	97.5244763465	-26.9336557009
275.0	1424.0	97.6134671994	-27.0138432888
274.0	1424.0	97.7024580523	-27.0940308767
273.0	1424.0	97.7914489052	-27.1742184646
272.0	1424.0	97.8804397583	-27.2544060525
272.0	1423.0	97.8035875077	-27.3360062318
272.0	1422.0	97.7267352572	-27.4176064112
272.0	1421.0	97.6498830066	-27.4992065905
272.0	1420.0	97.5730307562	-27.5808067699
272.0	1419.0	97.4961785056	-27.6624069492
272.0	1418.0	97.4193262552	-27.7440071286
271.0	1418.0	97.5083171081	-27.8241947165
271.0	1417.0	97.4314648576	-27.9057948959
271.0	1416.0	97.354612607	-27.9873950752
270.0	1416.0	97.4436034599	-28.0675826631
269.0	1416.0	97.532594313	-28.147770251
269.0	1415.0	97.4557420624	-28.2293704304
269.0	1414.0	97.378889812	-28.3109706097
269.0	1413.0	97.3020375613	-28.3925707891
268.0	1413.0	97.3910284142	-28.472758377
267.0	1413.0	97.4800192673	-28.5529459649
267.0	1412.0	97.4031670167	-28.6345461442
267.0	1411.0	97.3263147663	-28.7161463236
266.0	1411.0	97.4153056192	-28.7963339115
266.0	1410.0	97.3384533688	-28.8779340908
265.0	1410.0	97.4274442217	-28.9581216787
265.0	1409.0	97.3505919711	-29.0397218581
265.0	1408.0	97.2737397206	-29.1213220374
265.0	1407.0	97.19688747	-29.2029222168
265.0	1406.0	97.1200352196	-29.2845223961
264.0	1406.0	97.2090260725	-29.364709984
264.0	1405.0	97.1321738221	-29.4463101634
264.0	1404.0	97.0553215714	-29.5279103427
264.0	1403.0	96.978469321	-29.6095105221
264.0	1402.0	96.9016170704	-29.6911107014
264.0	1401.0	96.82476482	-29.7727108808
263.0	1401.0	96.9137556729	-29.8528984687
262.0	1401.0	97.0027465258	-29.9330860566
261.0	1401.0	97.0917373787	-30.0132736445
261.0	1400.0	97.0148851283	-30.0948738238
261.0	1399.0	96.9380328778	-30.1764740032
260.0	1399.0	97.0270237307	-30.2566615911
260.0	1398.0	96.9501714801	-30.3382617704
260.0	1397.0	96.8733192297	-30.4198619498
260.0	1396.0	96.7964669793	-30.5014621291
260.0	1395.0	96.7196147286	-30.5830623085
259.0	1395.0	96.8086055815	-30.6632498964
258.0	1395.0	96.8975964345	-30.7434374843
258.0	1394.0	96.820744184	-30.8250376636
258.0	1393.0	96.7438919336	-30.906637843
258.0	1392.0	96.667039683	-30.9882380223
257.0	1392.0	96.7560305359	-31.0684256102
257.0	1391.0	96.6791782855	-31.1500257896
257.0	1390.0	96.6023260348	-31.231625969
257.0	1389.0	96.5254737844	-31.3132261483
257.0	1388.0	96.448621534	-31.3948263277
256.0	1388.0	96.5376123869	-31.4750139156
255.0	1388.0	96.6266032398	-31.5552015034
254.0	1388.0	96.7155940927	-31.6353890913
254.0	1387.0	96.6387418423	-31.7169892707
254.0	1386.0	96.5618895916	-31.7985894501
254.0	1385.0	96.4850373412	-31.8801896294
254.0	1384.0	96.4081850906	-31.9617898088
254.0	1383.0	96.3313328402	-32.0433899881
253.0	1383.0	96.4203236931	-32.123577576
253.0	1382.0	96.3434714427	-32.2051777554
253.0	1381.0	96.266619192	-32.2867779347
253.0	1380.0	96.1897669416	-32.3683781141
253.0	1379.0	96.112914691	-32.4499782934
252.0	1379.0	96.2019055441	-32.5301658813
252.0	1378.0	96.1250532935	-32.6117660607
252.0	1377.0	96.048201043	-32.69336624
251.0	1377.0	96.1371918959	-32.7735538279
250.0	1377.0	96.2261827488	-32.8537414158
249.0	1377.0	96.3151736018	-32.9339290037
249.0	1376.0	96.2383213513	-33.0155291831
249.0	1375.0	96.1614691007	-33.0971293624
248.0	1375.0	96.2504599536	-33.1773169503
247.0	1375.0	96.3394508067	-33.2575045382
247.0	1374.0	96.2625985561	-33.3391047176
247.0	1373.0	96.1857463057	-33.4207048969
247.0	1372.0	96.108894055	-33.5023050763
246.0	1372.0	96.1978849079	-33.5824926642
246.0	1371.0	96.1210326575	-33.6640928435
246.0	1370.0	96.0441804071	-33.7456930229
246.0	1369.0	95.9673281565	-33.8272932022
246.0	1368.0	95.890475906	-33.9088933816
246.0	1367.0	95.8136236554	-33.9904935609
246.0	1366.0	95.736771405	-34.0720937403
246.0	1365.0	95.6599191544	-34.1536939196
245.0	1365.0	95.7489100075	-34.2338815075
245.0	1364.0	95.6720577569	-34.3154816869
244.0	1364.0	95.7610486098	-34.3956692748
243.0	1364.0	95.8500394629	-34.4758568627
243.0	1363.0	95.7731872122	-34.557457042
242.0	1363.0	95.8621780651	-34.6376446299
242.0	1362.0	95.7853258147	-34.7192448093
242.0	1361.0	95.7084735641	-34.8008449886
242.0	1360.0	95.6316213137	-34.882445168
242.0	1359.0	95.5547690632	-34.9640453474
241.0	1359.0	95.6437599161	-35.0442329353
241.0	1358.0	95.5669076655	-35.1258331146
241.0	1357.0	95.4900554151	-35.207433294
241.0	1356.0	95.4132031645	-35.2890334733
240.0	1356.0	95.5021940176	-35.3692210612
240.0	1355.0	95.425341767	-35.4508212406
239.0	1355.0	95.5143326199	-35.5310088285
239.0	1354.0	95.4374803694	-35.6126090078
239.0	1353.0	95.3606281188	-35.6942091872
239.0	1352.0	95.2837758684	-35.7758093665
238.0	1352.0	95.3727667213	-35.8559969544
237.0	1352.0	95.4617575742	-35.9361845423
237.0	1351.0	95.3849053238	-36.0177847217
237.0	1350.0	95.3080530732	-36.099384901
236.0	1350.0	95.3970439262	-36.1795724889
236.0	1349.0	95.3201916756	-36.2611726683
236.0	1348.0	95.2433394252	-36.3427728476
236.0	1347.0	95.1664871746	-36.424373027
236.0	1346.0	95.0896349242	-36.5059732063
236.0	1345.0	95.0127826737	-36.5875733857
235.0	1345.0	95.1017735266	-36.6677609736
234.0	1345.0	95.1907643795	-36.7479485615
234.0	1344.0	95.1139121289	-36.8295487408
233.0	1344.0	95.202902982	-36.9097363287
233.0	1343.0	95.1260507314	-36.9913365081
233.0	1342.0	95.049198481	-37.0729366874
233.0	1341.0	94.9723462303	-37.1545368668
233.0	1340.0	94.8954939799	-37.2361370461
233.0	1339.0	94.8186417293	-37.3177372255
232.0	1339.0	94.9076325824	-37.3979248134
231.0	1339.0	94.9966234353	-37.4781124013
231.0	1338.0	94.9197711847	-37.5597125806
230.0	1338.0	95.0087620376	-37.6399001685
230.0	1337.0	94.9319097872	-37.7215003479
230.0	1336.0	94.8550575367	-37.8031005272
230.0	1335.0	94.7782052861	-37.8847007066
230.0	1334.0	94.7013530357	-37.9663008859
230.0	1333.0	94.6245007851	-38.0479010653
229.0	1333.0	94.713491638	-38.1280886532
228.0	1333.0	94.8024824911	-38.2082762411
228.0	1332.0	94.7256302404	-38.2898764205
228.0	1331.0	94.64877799	-38.3714765998
228.0	1330.0	94.5719257394	-38.4530767792
228.0	1329.0	94.495073489	-38.5346769585
228.0	1328.0	94.4182212385	-38.6162771379
228.0	1327.0	94.3413689879	-38.6978773172
227.0	1327.0	94.4303598408	-38.7780649051
227.0	1326.0	94.3535075904	-38.8596650845
227.0	1325.0	94.2766553398	-38.9412652638
226.0	1325.0	94.3656461929	-39.0214528517
226.0	1324.0	94.2887939423	-39.1030530311
226.0	1323.0	94.2119416918	-39.1846532104
226.0	1322.0	94.1350894412	-39.2662533898
225.0	1322.0	94.2240802941	-39.3464409777
225.0	1321.0	94.1472280437	-39.428041157
224.0	1321.0	94.2362188966	-39.5082287449
224.0	1320.0	94.1593666462	-39.5898289243
224.0	1319.0	94.0825143956	-39.6714291036
224.0	1318.0	94.0056621451	-39.753029283
224.0	1317.0	93.9288098945	-39.8346294623
223.0	1317.0	94.0178007476	-39.9148170502
223.0	1316.0	93.940948497	-39.9964172296
222.0	1316.0	94.0299393499	-40.0766048175
222.0	1315.0	93.9530870995	-40.1582049968
222.0	1314.0	93.876234849	-40.2398051762
222.0	1313.0	93.7993825984	-40.3214053555
221.0	1313.0	93.8883734513	-40.4015929434
221.0	1312.0	93.8115212009	-40.4831931228
221.0	1311.0	93.7346689503	-40.5647933021
220.0	1311.0	93.8236598034	-40.64498089
219.0	1311.0	93.9126506563	-40.7251684779
219.0	1310.0	93.8357984057	-40.8067686573
219.0	1309.0	93.7589461552	-40.8883688367
219.0	1308.0	93.6820939046	-40.969969016
219.0	1307.0	93.6052416542	-41.0515691953
218.0	1307.0	93.6942325071	-41.1317567832
218.0	1306.0	93.6173802567	-41.2133569626
218.0	1305.0	93.540528006	-41.294957142
218.0	1304.0	93.4636757556	-41.3765573213
218.0	1303.0	93.386823505	-41.4581575007
217.0	1303.0	93.4758143581	-41.5383450886
217.0	1302.0	93.3989621075	-41.6199452679
217.0	1301.0	93.322109857	-41.7015454473
217.0	1300.0	93.2452576064	-41.7831456266
217.0	1299.0	93.168405356	-41.864745806
217.0	1298.0	93.0915531054	-41.9463459853
216.0	1298.0	93.1805439585	-42.0265335732
216.0	1297.0	93.1036917079	-42.1081337526
216.0	1296.0	93.0268394574	-42.1897339319
215.0	1296.0	93.1158303103	-42.2699215198
215.0	1295.0	93.0389780599	-42.3515216992
214.0	1295.0	93.1279689128	-42.4317092871
214.0	1294.0	93.0511166622	-42.5133094664
214.0	1293.0	92.9742644118	-42.5949096458
214.0	1292.0	92.8974121611	-42.6765098251
214.0	1291.0	92.8205599107	-42.7581100045
214.0	1290.0	92.7437076603	-42.8397101838
215.0	1290.0	92.6547168072	-42.7595225959
215.0	1289.0	92.5778645568	-42.8411227753
215.0	1288.0	92.5010123063	-42.9227229546
214.0	1288.0	92.5900031592	-43.0029105425
213.0	1288.0	92.6789940121	-43.0830981304
212.0	1288.0	92.7679848651	-43.1632857183
212.0	1287.0	92.6911326146	-43.2448858977
212.0	1286.0	92.614280364	-43.3264860771
212.0	1285.0	92.5374281136	-43.4080862564
212.0	1284.0	92.460575863	-43.4896864357
212.0	1283.0	92.3837236125	-43.5712866151
212.0	1282.0	92.3068713619	-43.6528867945
212.0	1281.0	92.2300191115	-43.7344869738
211.0	1281.0	92.3190099644	-43.8146745617
211.0	1280.0	92.242157714	-43.8962747411
211.0	1279.0	92.1653054633	-43.9778749204
211.0	1278.0	92.0884532129	-44.0594750998
211.0	1277.0	92.0116009623	-44.1410752791
211.0	1276.0	91.9347487119	-44.2226754585
210.0	1276.0	92.0237395648	-44.3028630464
209.0	1276.0	92.1127304177	-44.3830506343
208.0	1276.0	92.2017212708	-44.4632382222
208.0	1275.0	92.1248690202	-44.5448384015
208.0	1274.0	92.0480167697	-44.6264385809
208.0	1273.0	91.9711645191	-44.7080387602
208.0	1272.0	91.8943122687	-44.7896389396
208.0	1271.0	91.8174600181	-44.8712391189
207.0	1271.0	91.9064508712	-44.9514267068
207.0	1270.0	91.8295986205	-45.0330268862
207.0	1269.0	91.7527463701	-45.1146270655
206.0	1269.0	91.841737223	-45.1948146534
206.0	1268.0	91.7648849724	-45.2764148328
206.0	1267.0	91.688032722	-45.3580150121
206.0	1266.0	91.6111804715	-45.4396151915
206.0	1265.0	91.5343282209	-45.5212153708
206.0	1264.0	91.4574759705	-45.6028155502
206.0	1263.0	91.3806237199	-45.6844157296
206.0	1262.0	91.3037714695	-45.7660159089
205.0	1262.0	91.3927623224	-45.8462034968
205.0	1261.0	91.3159100719	-45.9278036762
205.0	1260.0	91.2390578213	-46.0094038555
205.0	1259.0	91.1622055709	-46.0910040349
204.0	1259.0	91.2511964238	-46.1711916228
204.0	1258.0	91.1743441734	-46.2527918021
203.0	1258.0	91.2633350263	-46.33297939
203.0	1257.0	91.1864827756	-46.4145795694
202.0	1257.0	91.2754736285	-46.4947671573
202.0	1256.0	91.1986213781	-46.5763673366
202.0	1255.0	91.1217691277	-46.657967516
202.0	1254.0	91.0449168771	-46.7395676953
202.0	1253.0	90.9680646266	-46.8211678747
203.0	1253.0	90.8790737737	-46.7409802868
203.0	1252.0	90.8022215231	-46.8225804661
203.0	1251.0	90.7253692727	-46.9041806455
202.0	1251.0	90.8143601256	-46.9843682334
201.0	1251.0	90.9033509785	-47.0645558213
201.0	1250.0	90.8264987281	-47.1461560006
201.0	1249.0	90.7496464775	-47.22775618
201.0	1248.0	90.672794227	-47.3093563593
201.0	1247.0	90.5959419764	-47.3909565387
202.0	1247.0	90.5069511235	-47.3107689508
202.0	1246.0	90.4300988731	-47.3923691301
202.0	1245.0	90.3532466225	-47.4739693095
202.0	1244.0	90.276394372	-47.5555694888
201.0	1244.0	90.3653852249	-47.6357570767
200.0	1244.0	90.4543760778	-47.7159446646
200.0	1243.0	90.3775238274	-47.797544844
199.0	1243.0	90.4665146803	-47.8777324319
198.0	1243.0	90.5555055332	-47.9579200198
198.0	1242.0	90.4786532828	-48.0395201991
198.0	1241.0	90.4018010322	-48.1211203785
198.0	1240.0	90.3249487818	-48.2027205579
198.0	1239.0	90.2480965311	-48.2843207372
199.0	1239.0	90.1591056782	-48.2041331493
199.0	1238.0	90.0822534278	-48.2857333287
199.0	1237.0	90.0054011772	-48.367333508
199.0	1236.0	89.9285489268	-48.4489336874
199.0	1235.0	89.8516966763	-48.5305338667
199.0	1234.0	89.7748444257	-48.6121340461
199.0	1233.0	89.6979921753	-48.6937342254
199.0	1232.0	89.6211399247	-48.7753344048
198.0	1232.0	89.7101307776	-48.8555219927
197.0	1232.0	89.7991216307	-48.9357095806
196.0	1232.0	89.8881124836	-49.0158971685
195.0	1232.0	89.9771033365	-49.0960847564
195.0	1231.0	89.9002510859	-49.1776849357
195.0	1230.0	89.8233988354	-49.2592851151
195.0	1229.0	89.746546585	-49.3408852944
195.0	1228.0	89.6696943344	-49.4224854738
195.0	1227.0	89.592842084	-49.5040856531
195.0	1226.0	89.5159898333	-49.5856858325
195.0	1225.0	89.4391375829	-49.6672860118
195.0	1224.0	89.3622853323	-49.7488861912
194.0	1224.0	89.4512761854	-49.8290737791
194.0	1223.0	89.3744239348	-49.9106739584
194.0	1222.0	89.2975716843	-49.9922741378
193.0	1222.0	89.3865625372	-50.0724617257
192.0	1222.0	89.4755533901	-50.1526493136
192.0	1221.0	89.3987011397	-50.2342494929
192.0	1220.0	89.3218488891	-50.3158496723
192.0	1219.0	89.2449966387	-50.3974498517
192.0	1218.0	89.1681443881	-50.479050031
192.0	1217.0	89.0912921376	-50.5606502104
192.0	1216.0	89.0144398872	-50.6422503897
192.0	1215.0	88.9375876366	-50.7238505691
192.0	1214.0	88.8607353862	-50.8054507484
192.0	1213.0	88.7838831355	-50.8870509278
192.0	1212.0	88.7070308851	-50.9686511071
192.0	1211.0	88.6301786345	-51.0502512865
191.0	1211.0	88.7191694876	-51.1304388744
191.0	1210.0	88.642317237	-51.2120390537
191.0	1209.0	88.5654649865	-51.2936392331
190.0	1209.0	88.6544558394	-51.373826821
190.0	1208.0	88.5776035888	-51.4554270003
190.0	1207.0	88.5007513384	-51.5370271797
190.0	1206.0	88.423899088	-51.618627359
190.0	1205.0	88.3470468373	-51.7002275384
190.0	1204.0	88.2701945869	-51.7818277177
190.0	1203.0	88.1933423363	-51.8634278971
190.0	1202.0	88.1164900859	-51.9450280764
190.0	1201.0	88.0396378353	-52.0266282558
189.0	1201.0	88.1286286884	-52.1068158437
189.0	1200.0	88.0517764377	-52.1884160231
189.0	1199.0	87.9749241873	-52.2700162024
189.0	1198.0	87.8980719367	-52.3516163818
189.0	1197.0	87.8212196863	-52.4332165611
